date,day_type,bus,rail_boardings,total_rides,transit_id,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset,weather_id
2025-09-10,W,657858,484323,1142181,9019,1757480400,27.7,17.4,22.3,26.9,17.4,22.2,10.4,48.4,0.0,0.0,0.0,,0.0,0.0,23.4,19.2,133.5,1019.6,37.6,16.0,37.4,3.0,1.0,10.0,06:25:52,1757503552,19:08:15,1757549295,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,345
2025-09-11,W,648548,489005,1137553,9020,1757566800,25.7,18.9,21.9,25.7,18.9,21.9,14.5,64.5,0.0,0.0,0.0,,0.0,0.0,30.6,18.1,49.5,1021.9,20.5,16.0,27.8,2.3,2.0,10.0,06:26:54,1757590014,19:06:31,1757635591,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,346
2025-09-12,W,620797,451758,1072555,9021,1757653200,28.9,16.5,22.9,28.0,16.5,22.7,13.4,59.1,0.0,0.0,0.0,,0.0,0.0,27.7,16.3,142.6,1021.1,28.1,15.6,27.1,2.3,1.0,10.0,06:27:56,1757676476,19:04:47,1757721887,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,347
2025-09-13,A,387975,325790,713765,9022,1757739600,25.5,18.3,22.2,25.5,18.3,22.2,15.3,66.0,4.86,100.0,16.67,['rain'],0.0,0.0,52.4,24.0,149.6,1016.2,41.3,15.3,26.8,2.4,3.0,10.0,06:28:58,1757762938,19:03:03,1757808183,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,348
2025-09-14,U,331118,270547,601665,9023,1757826000,28.0,19.3,23.3,28.5,19.3,23.5,17.0,69.3,0.0,0.0,0.0,,0.0,0.0,29.5,18.6,74.5,1016.5,1.3,15.2,31.2,2.9,3.0,10.0,06:29:59,1757849399,19:01:18,1757894478,0.75,Clear,Clear conditions throughout the day.,clear-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,349
2025-09-15,W,616320,435277,1051597,9024,1757912400,28.2,18.8,23.5,28.1,18.8,23.5,14.5,58.0,0.0,0.0,0.0,,0.0,0.0,28.4,19.8,84.1,1020.7,4.8,16.0,36.8,3.3,4.0,10.0,06:31:01,1757935861,18:59:34,1757980774,0.78,Clear,Clear conditions throughout the day.,clear-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,350
2025-09-16,W,651990,484965,1136955,9025,1757998800,27.8,18.5,22.9,27.4,18.5,22.9,13.2,56.3,0.0,0.0,0.0,,0.0,0.0,26.3,16.4,90.1,1021.6,16.9,15.7,31.2,2.8,2.0,10.0,06:32:03,1758022323,18:57:49,1758067069,0.82,Clear,Clear conditions throughout the day.,clear-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,351
2025-09-17,W,662489,489466,1151955,9026,1758085200,28.1,16.6,22.7,28.1,16.6,22.7,14.8,63.4,0.0,0.0,0.0,,0.0,0.0,22.7,14.7,79.7,1018.2,11.7,15.9,29.3,2.8,2.0,10.0,06:33:06,1758108786,18:56:04,1758153364,0.85,Clear,Clear conditions throughout the day.,clear-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,352
2025-09-18,W,658272,500862,1159134,9027,1758171600,30.2,16.8,23.4,29.3,16.8,23.2,14.5,61.0,0.0,0.0,0.0,,0.0,0.0,25.2,17.7,98.4,1016.8,10.8,15.9,26.8,2.3,2.0,10.0,06:34:08,1758195248,18:54:19,1758239659,0.89,Clear,Clear conditions throughout the day.,clear-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,353
2025-09-19,W,622912,473083,1095995,9028,1758258000,31.5,20.4,25.5,30.6,20.4,25.3,15.0,54.8,0.0,0.0,0.0,,0.0,0.0,31.7,20.0,119.0,1015.8,36.2,16.0,36.9,3.2,3.0,10.0,06:35:10,1758281710,18:52:34,1758325954,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,354
2025-09-20,A,414969,354575,769544,9029,1758344400,25.8,20.5,22.7,25.8,20.5,22.7,17.3,72.1,2.656,100.0,29.17,['rain'],0.0,0.0,31.3,17.5,217.2,1016.6,48.8,15.9,18.3,1.6,2.0,30.0,06:36:12,1758368172,18:50:49,1758412249,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,355
2025-09-21,U,331250,284243,615493,9030,1758430800,28.0,19.7,23.0,28.9,19.7,23.1,17.4,71.9,1.789,100.0,25.0,['rain'],0.0,0.0,42.5,18.9,211.7,1012.8,47.4,15.6,27.7,2.5,3.0,30.0,06:37:15,1758454635,18:49:04,1758498544,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,356
2025-09-22,W,613704,432361,1046065,9031,1758517200,28.0,19.9,23.6,28.4,19.9,23.7,16.6,66.1,0.0,0.0,0.0,,0.0,0.0,31.7,19.9,219.8,1010.7,34.3,16.0,31.7,2.7,3.0,30.0,06:38:18,1758541098,18:47:19,1758584839,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,357
2025-09-23,W,634442,487614,1122056,9032,1758603600,25.3,19.7,21.5,25.3,19.7,21.5,17.1,76.4,2.68,100.0,8.33,['rain'],0.0,0.0,37.1,25.1,15.2,1012.6,45.6,15.4,27.0,2.2,3.0,10.0,06:39:20,1758627560,18:45:35,1758671135,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,358
2025-09-24,W,660516,501545,1162061,9033,1758690000,22.8,18.0,20.3,22.8,18.0,20.3,14.9,72.1,0.0,0.0,0.0,,0.0,0.0,41.4,26.3,25.4,1015.5,43.2,16.0,25.8,2.3,1.0,10.0,06:40:23,1758714023,18:43:50,1758757430,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ', 'USW00004838']",obs,,359
2025-09-25,W,654827,519555,1174382,9034,1758776400,24.0,16.3,19.4,24.0,16.3,19.4,13.5,70.2,0.0,0.0,0.0,,0.0,0.0,32.8,19.1,351.0,1013.2,30.8,16.0,27.5,2.3,4.0,10.0,06:41:26,1758800486,18:42:06,1758843726,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,360
2025-09-26,W,580438,452496,1032934,9035,1758862800,28.3,14.7,21.5,27.6,14.7,21.3,12.2,59.3,0.0,0.0,0.0,,0.0,0.0,35.3,18.7,228.4,1012.1,2.5,15.8,30.0,2.5,4.0,10.0,06:42:30,1758886950,18:40:21,1758930021,0.16,Clear,Clear conditions throughout the day.,clear-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,361
2025-09-27,A,426711,359880,786591,9036,1758949200,30.9,16.8,24.0,29.4,16.8,23.6,11.6,48.7,0.0,0.0,0.0,,0.0,0.0,39.2,21.5,254.3,1012.6,5.8,16.0,31.7,2.8,4.0,10.0,06:43:33,1758973413,18:38:37,1759016317,0.19,Clear,Clear conditions throughout the day.,clear-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,362
2025-09-28,U,328502,273175,601677,9037,1759035600,26.4,17.4,22.1,26.4,17.4,22.1,12.8,57.4,0.0,0.0,0.0,,0.0,0.0,27.4,16.7,63.8,1019.5,6.3,16.0,31.3,2.6,4.0,10.0,06:44:37,1759059877,18:36:53,1759102613,0.22,Clear,Clear conditions throughout the day.,clear-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,363
2025-09-29,W,600769,423348,1024117,9038,1759122000,31.5,17.7,23.6,30.2,17.7,23.4,15.1,62.1,0.0,0.0,0.0,,0.0,0.0,25.6,16.7,83.0,1021.9,2.8,15.9,29.7,2.5,4.0,10.0,06:45:41,1759146341,18:35:10,1759188910,0.25,Clear,Clear conditions throughout the day.,clear-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,364
2025-09-30,W,645289,497543,1142832,9039,1759208400,27.6,18.6,22.7,27.4,18.6,22.6,14.7,63.6,0.0,0.0,0.0,,0.0,0.0,28.8,18.9,50.5,1021.2,16.6,15.6,29.4,2.5,4.0,10.0,06:46:45,1759232805,18:33:26,1759275206,0.29,Clear,Clear conditions throughout the day.,clear-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,365
2025-10-01,W,673048,503729,1176777,9070,1759294800,24.3,17.7,21.4,24.3,17.7,21.4,13.5,61.4,0.0,0.0,0.0,,0.0,0.0,33.1,19.9,82.3,1021.8,41.4,16.0,25.0,2.0,3.0,10.0,06:47:49,1759319269,18:31:43,1759361503,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,366
2025-10-02,W,647059,493521,1140580,9071,1759381200,28.7,15.2,21.5,28.0,15.2,21.4,10.2,49.6,0.0,0.0,0.0,,0.0,0.0,32.4,16.3,130.6,1023.0,33.0,16.0,21.4,1.9,2.0,10.0,06:48:53,1759405733,18:30:01,1759447801,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,367
2025-10-03,W,628219,428582,1056801,9072,1759467600,31.5,18.6,24.9,30.5,18.6,24.6,13.2,49.8,0.0,0.0,0.0,,0.0,0.0,23.8,13.4,207.1,1020.9,10.6,16.0,20.8,1.8,2.0,10.0,06:49:58,1759492198,18:28:19,1759534099,0.39,Clear,Clear conditions throughout the day.,clear-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,368
2025-10-04,A,426695,330780,757475,9073,1759554000,31.0,19.6,25.1,30.1,19.6,24.9,14.1,52.8,0.0,0.0,0.0,,0.0,0.0,38.0,23.3,212.2,1018.3,4.9,16.0,26.9,2.4,4.0,10.0,06:51:03,1759578663,18:26:37,1759620397,0.42,Clear,Clear conditions throughout the day.,clear-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,369
2025-10-05,U,330030,256462,586492,9074,1759640400,29.2,18.4,24.2,27.8,18.4,23.8,10.5,44.8,0.0,0.0,0.0,,0.0,0.0,49.9,31.5,191.8,1017.5,10.7,16.0,28.9,2.6,4.0,10.0,06:52:08,1759665128,18:24:56,1759706696,0.45,Clear,Clear conditions throughout the day.,clear-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,370
2025-10-06,W,599924,413206,1013130,9075,1759726800,28.4,19.6,23.2,28.4,19.6,23.2,15.3,62.3,2.109,100.0,25.0,['rain'],0.0,0.0,38.9,20.0,219.7,1017.0,28.5,15.8,27.7,2.3,3.0,10.0,06:53:14,1759751594,18:23:15,1759792995,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,371
2025-10-07,W,620211,459544,1079755,9076,1759813200,19.6,12.3,16.7,19.6,12.3,16.7,12.2,76.8,29.909,100.0,54.17,['rain'],0.0,0.0,48.6,23.6,4.3,1018.5,40.2,12.6,6.5,0.5,0.0,10.0,06:54:20,1759838060,18:21:34,1759879294,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,372
2025-10-08,W,659843,508974,1168817,9077,1759899600,17.5,10.2,13.8,17.5,10.2,13.8,6.7,63.1,0.0,0.0,0.0,,0.0,0.0,33.5,22.0,44.7,1027.8,20.3,16.0,20.1,1.6,2.0,10.0,06:55:26,1759924526,18:19:55,1759965595,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,373
2025-10-09,W,656173,529239,1185412,9078,1759986000,17.2,8.7,13.0,17.2,8.3,13.0,5.2,60.1,0.0,0.0,0.0,,0.0,0.0,38.9,17.8,109.2,1030.2,7.9,16.0,32.8,2.9,4.0,10.0,06:56:32,1760010992,18:18:15,1760051895,0.59,Clear,Clear conditions throughout the day.,clear-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,374
2025-10-10,W,619786,477092,1096878,9079,1760072400,19.4,9.7,14.6,19.4,8.6,14.4,7.1,61.8,0.077,100.0,8.33,['rain'],0.0,0.0,40.2,24.8,211.2,1021.9,37.0,16.0,23.3,1.9,4.0,10.0,06:57:39,1760097459,18:16:37,1760138197,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,375
2025-10-11,A,422782,403058,825840,9080,1760158800,18.1,12.1,15.5,18.1,12.1,15.5,9.4,67.4,0.0,0.0,0.0,,0.0,0.0,43.2,20.7,50.5,1020.1,29.9,16.0,22.3,1.9,2.0,10.0,06:58:46,1760183926,18:14:59,1760224499,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,376
2025-10-12,U,283480,542446,825926,9081,1760245200,20.1,9.9,15.1,20.1,9.6,15.1,9.2,68.8,0.0,0.0,0.0,,0.0,0.0,30.6,17.2,108.7,1016.1,22.4,16.0,27.1,2.4,4.0,10.0,06:59:53,1760270393,18:13:22,1760310802,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,377
2025-10-13,W,487268,405396,892664,9082,1760331600,20.4,13.2,16.9,20.4,13.2,16.9,9.9,64.1,0.0,0.0,0.0,,0.0,0.0,23.8,9.9,118.7,1018.2,45.5,16.0,9.1,0.8,0.0,10.0,07:01:01,1760356861,18:11:45,1760397105,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,378
2025-10-14,W,650249,487076,1137325,9083,1760418000,20.0,15.1,17.2,20.0,15.1,17.2,13.0,76.8,0.0,0.0,0.0,,0.0,0.0,44.6,23.2,24.9,1025.1,45.3,14.8,30.2,2.5,4.0,10.0,07:02:09,1760443329,18:10:10,1760483410,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,379
2025-10-15,W,628961,476877,1105838,9084,1760504400,16.9,13.4,14.9,16.9,13.4,14.9,11.3,79.4,4.277,100.0,37.5,['rain'],0.0,0.0,38.5,20.6,63.6,1023.9,57.1,14.6,6.2,0.6,0.0,10.0,07:03:17,1760529797,18:08:35,1760569715,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,380
2025-10-16,W,649973,492753,1142726,9085,1760590800,19.5,13.5,16.4,19.5,13.5,16.4,8.6,60.8,0.0,0.0,0.0,,0.0,0.0,31.3,18.2,112.5,1021.1,25.9,16.0,23.7,1.8,2.0,10.0,07:04:25,1760616265,18:07:01,1760656021,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,381
2025-10-17,W,604836,439123,1043959,9086,1760677200,23.3,13.7,18.3,23.3,13.7,18.3,8.1,51.9,0.0,0.0,0.0,,0.0,0.0,40.3,25.8,187.0,1012.5,37.4,16.0,23.7,2.1,2.0,10.0,07:05:34,1760702734,18:05:27,1760742327,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,382
2025-10-18,A,381265,446627,827892,9087,1760763600,23.0,16.6,19.8,23.0,16.6,19.8,15.5,76.8,9.581,100.0,37.5,['rain'],0.0,0.0,43.6,19.2,211.8,1004.3,49.2,15.2,13.0,1.2,1.0,10.0,07:06:44,1760789204,18:03:55,1760828635,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,383
2025-10-19,U,307844,247440,555284,9088,1760850000,16.1,9.2,12.4,16.1,5.4,11.8,7.0,72.5,17.056,100.0,50.0,['rain'],0.0,0.0,64.8,32.8,300.0,1005.0,42.8,14.7,6.8,0.6,0.0,10.0,07:07:53,1760875673,18:02:24,1760914944,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,384
2025-10-20,W,601831,422565,1024396,9089,1760936400,18.4,4.7,12.2,18.4,2.7,11.5,2.0,52.9,0.0,0.0,0.0,,0.0,0.0,57.6,34.6,193.9,1011.9,12.9,16.0,32.9,2.9,3.0,10.0,07:09:03,1760962143,18:00:53,1761001253,0.97,Clear,Clear conditions throughout the day.,clear-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,385
2025-10-21,W,615975,466037,1082012,9090,1761022800,13.2,8.1,9.9,13.2,4.6,8.1,5.2,73.5,1.347,100.0,29.17,['rain'],0.0,0.0,56.5,32.5,258.3,1007.0,37.3,15.9,16.2,1.2,2.0,10.0,07:10:13,1761048613,17:59:24,1761087564,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,386
2025-10-22,W,618604,463852,1082456,9091,1761109200,10.0,7.8,8.8,7.0,4.0,5.6,2.2,63.5,0.0,0.0,0.0,,0.0,0.0,48.4,30.8,280.0,1010.9,56.0,16.0,6.8,0.5,0.0,10.0,07:11:24,1761135084,17:57:55,1761173875,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,387
2025-10-23,W,623695,474742,1098437,9092,1761195600,12.0,3.8,7.5,12.0,0.8,5.7,0.3,62.0,0.0,0.0,0.0,,0.0,0.0,39.2,23.5,299.6,1019.1,21.7,16.0,14.3,1.2,1.0,10.0,07:12:35,1761221555,17:56:28,1761260188,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,388
2025-10-24,W,586550,415854,1002404,9093,1761282000,11.6,1.6,6.5,11.6,-0.5,5.1,0.0,65.3,0.0,0.0,0.0,,0.0,0.0,22.7,14.7,348.5,1025.8,11.8,16.0,21.7,1.8,2.0,10.0,07:13:46,1761308026,17:55:02,1761346502,0.11,Clear,Clear conditions throughout the day.,clear-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,389
2025-10-25,A,399015,284862,683877,9094,1761368400,12.6,3.3,8.4,12.6,1.3,8.0,2.4,67.2,0.0,0.0,0.0,,0.0,0.0,27.0,14.4,105.5,1028.4,38.9,16.0,21.2,1.8,2.0,10.0,07:14:57,1761394497,17:53:37,1761432817,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,390
2025-10-26,U,322688,217607,540295,9095,1761454800,14.4,8.3,11.6,14.4,7.2,11.4,3.3,57.2,0.0,0.0,0.0,,0.0,0.0,36.6,25.1,99.9,1027.4,23.3,16.0,19.4,1.6,2.0,10.0,07:16:09,1761480969,17:52:13,1761519133,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,391
2025-10-27,W,550654,396777,947431,9096,1761541200,13.5,7.9,11.1,13.5,5.4,10.3,3.4,60.3,0.0,0.0,0.0,,0.0,0.0,40.7,24.6,89.8,1023.2,14.7,16.0,24.9,2.1,4.0,10.0,07:17:21,1761567441,17:50:50,1761605450,0.21,Clear,Clear conditions throughout the day.,clear-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,392
2025-10-28,W,638531,464085,1102616,9097,1761627600,14.2,8.4,11.4,14.2,6.4,10.7,3.5,59.5,0.0,0.0,0.0,,0.0,0.0,48.0,35.2,90.6,1019.1,32.2,16.0,19.3,1.6,2.0,10.0,07:18:33,1761653913,17:49:29,1761691769,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,393
2025-10-29,W,645197,467094,1112291,9098,1761714000,13.0,8.9,11.1,13.0,6.0,10.3,3.7,60.9,0.0,0.0,0.0,,0.0,0.0,53.7,37.0,56.4,1016.6,35.9,16.0,25.5,2.2,3.0,10.0,07:19:46,1761740386,17:48:09,1761778089,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,394
2025-10-30,W,645207,476146,1121353,9099,1761800400,13.0,5.7,9.2,13.0,2.7,8.0,3.5,68.4,0.0,0.0,0.0,,0.0,0.0,38.9,24.9,2.5,1012.2,24.9,16.0,19.5,1.6,3.0,10.0,07:20:59,1761826859,17:46:50,1761864410,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,395
2025-10-31,W,601396,432500,1033896,9100,1761886800,12.6,4.7,8.2,12.6,1.7,6.7,2.3,67.7,0.41,100.0,8.33,['rain'],0.0,0.0,35.7,22.0,282.0,1011.7,35.5,16.0,23.8,2.1,3.0,10.0,07:22:12,1761913332,17:45:33,1761950733,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ', 'USW00004838']",obs,,396
